4/10,Ps 165 Robert E Simon,"234 West 109th Street, New York, NY, 10025","Public district, PK-8",600
4/10,Is 171 Abraham Lincoln,"528 Ridgewood Avenue, Brooklyn, NY, 11208","Public district, 6-8",446
4/10,Ps 181 Brookfield,"148-15 230th Street, Queens, NY, 11413","Public district, PK-5",331
4/10,Ps 181,"1023 New York Avenue, Brooklyn, NY, 11203","Public district, PK-8",682
4/10,Ps 182,"601 Stickball Boulevard, Bronx, NY, 10473","Public district, PK-5",875
4/10,Ps 188 Michael E Berdy,"3314 Neptune Avenue, Brooklyn, NY, 11224","Public district, PK-5",438
4/10,Ps 190 Sheffield,"590 Sheffield Avenue, Brooklyn, NY, 11207","Public district, PK-5",187
4/10,Is 318 Math Science And Tech Through Arts School,"1919 Prospect Avenue, Bronx, NY, 10457","Public district, 6-8",257
4/10,Ps 194 Raoul Wallenberg,"3117 Avenue W, Brooklyn, NY, 11229","Public district, PK-5",583
4/10,Ps 197 The Ocean School,"825 Hicksville Road, Queens, NY, 11691","Public district, PK-5",495
4/10,Ps 201 The Discovery School For Inquiry And Resear,"65-11 155th Street, Queens, NY, 11367","Public district, PK-5",474
4/10,Ps 208 Elsa Ebeling,"4801 Avenue D, Brooklyn, NY, 11203","Public district, PK-5",383
4/10,Ps 211,"1919 Prospect Avenue, Bronx, NY, 10457","Public district, PK-8",598
4/10,Ps 213 New Lots,"580 Hegeman Avenue, Brooklyn, NY, 11207","Public district, PK-5",295
4/10,Ps 238 Anne Sullivan,"1633 East 8th Street, Brooklyn, NY, 11223","Public district, PK-8",613
4/10,Ps 241 Emma L Johnston,"976 President Street, Brooklyn, NY, 11225","Public district, PK-5",447
4/10,P.S. 256 Benjamin Banneker,"114 Kosciuszko Street, Brooklyn, NY, 11216","Public district, PK-5",223
4/10,P.S. 257 John F Hylan,"60 Cook Street, Brooklyn, NY, 11206","Public district, PK-5",621
4/10,Ps 270 Johann Dekalb,"241 Emerson Place, Brooklyn, NY, 11205","Public district, PK-5",115
4/10,Ps Is 384 Frances E Carter,"242 Cooper Street, Brooklyn, NY, 11207","Public district, PK-8",510
4/10,Ps 398 Walter Weaver,"60 East 94th Street, Brooklyn, NY, 11212","Public district, PK-5",294
4/10,Ps 203 Floyd Bennett,"5101 Avenue M, Brooklyn, NY, 11234","Public district, PK-5",731
4/10,Ps 251 Paerdegat,"1037 East 54th Street, Brooklyn, NY, 11234","Public district, PK-5",521
4/10,Susan E Wagner High School,"1200 Manor Road, Staten Island, NY, 10314","Public district, 9-12","3,281"
4/10,Tottenville High School,"100 Luten Avenue, Staten Island, NY, 10312","Public district, 9-12","3,803"
4/10,Ps 315 Lab School,"2865 Claflin Avenue, Bronx, NY, 10468","Public district, K-8",247
4/10,Is 232,"1700 Macombs Road, Bronx, NY, 10453","Public district, 6-8",486
4/10,Ps 24,"427 38th Street, Brooklyn, NY, 11232","Public district, PK-5",654
4/10,Jhs 8 Richard S Grossley,"108-35 167th Street, Queens, NY, 11433","Public district, 6-8",341
4/10,Ps 7 Abraham Lincoln,"858 Jamaica Avenue, Brooklyn, NY, 11208","Public district, PK-5",877
4/10,Ps 159 Luis Mumoz Marin Biling,"2315 Washington Avenue, Bronx, NY, 10458","Public district, K-5",192
4/10,Ps 399 Stanley Eugene Clarke,"2707 Albemarle Road, Brooklyn, NY, 11226","Public district, K-5",399
4/10,Richard R Green High School Of Teaching,"7 Beaver Street, New York, NY, 10004","Public district, 9-12",502
4/10,Ps 226,"1950 Sedgwick Avenue, Bronx, NY, 10453","Public district, PK-5",475
4/10,Is 340,"227 Sterling Place, Brooklyn, NY, 11238","Public district, 6-8",225
4/10,Newark Middle School,"701 Peirson Avenue, Newark, NY, 14513","Public district, 6-8",473
4/10,Meadow Hill Global Explorations Magnet School,"124 Meadow Hill Road, Newburgh, NY, 12550","Public district, K-8","1,046"
4/10,Heritage Middle School,"405 Union Avenue, New Windsor, NY, 12553","Public district, 6-8",902
4/10,Harry F Abate Elementary School,"1625 Lockport Street, Niagara Falls, NY, 14305","Public district, PK-6",670
4/10,Maple Avenue School,"952 Maple Avenue, Niagara Falls, NY, 14305","Public district, PK-6",331
4/10,Niagara Falls High School,"4455 Porter Road, Niagara Falls, NY, 14305","Public district, 9-12","1,992"
4/10,Belmont Elementary School,"108 Barnum Street, West Babylon, NY, 11704","Public district, K-5",427
4/10,Woods Road Elementary School,"110 Woods Road, Babylon, NY, 11703","Public district, K-5",394
4/10,Drake School,"380 Drake Drive, North Tonawanda, NY, 14120","Public district, K-6",302
4/10,Meadow School,"1500 Vanderbilt Avenue, North Tonawanda, NY, 14120","Public district, K-6",567
4/10,Spruce School,"195 Spruce Street, North Tonawanda, NY, 14120","Public district, K-6",393
4/10,Norwich High School,"49 Midland Drive, Norwich, NY, 13815","Public district, 9-12",567
4/10,Perry Browne Intermediate School,"31 Beebe Avenue, Norwich, NY, 13815","Public district, 3-5",407
4/10,Dalton Nunda Middle School,"13 Mill Street, Nunda, NY, 14517","Public district, 4-7",139
4/10,Nyack Middle School,"98 South Highland Avenue, Nyack, NY, 10960","Public district, 6-8",624
4/10,Howard A Hanlon Elementary School,"300 College Avenue, Odessa, NY, 14869","Public district, 3-6",225
4/10,Madill School,"800 Jefferson Avenue, Ogdensburg, NY, 13669","Public district, PK-6",301
4/10,East View Elementary School,"690 East Spring Street, Olean, NY, 14760","Public district, PK-3",380
4/10,Riverside Elementary School,"39 House St, Oneonta, NY, 13820","Public district, K-5",264
4/10,Phoenicia Elementary School,"Box 599, Phoenicia, NY, 12464","Public district, K-3",127
4/10,Anne M Dorner Middle School,"Van Cortlandt Ave, Ossining, NY, 10562","Public district, 6-8","1,088"
4/10,Ossining High School,"29 South Highland Avenue, Ossining, NY, 10562","Public district, 9-12","1,514"
4/10,Oswego Middle School,"Mark Fitzgibbons Dr, Oswego, NY, 13126","Public district, 7-8",567
4/10,Oswego High School,"2 Buccaneer Boulevard, Oswego, NY, 13126","Public district, 9-12","1,137"
4/10,South Seneca High School,"7263 Main Street, Ovid, NY, 14521","Public district, 6-12",378
4/10,Owen D Young Central School,"2316 New York 80, Jordanville, NY, 13361","Public district, K-12",181
4/10,River Elementary School,"46 River Avenue, Patchogue, NY, 11772","Public district, K-5",375
4/10,Saxton Middle School,"121 Saxton Street, Patchogue, NY, 11772","Public district, 6-8",696
4/10,D B Bunce Elementary School,"7071 York Road, Pavilion, NY, 14525","Public district, PK-5",348
4/10,Penn Yan Middle School,"515 Liberty Street, Penn Yan, NY, 14527","Public district, 6-8",300
4/10,Peru Intermediate School,"116 Pleasant Street, Peru, NY, 12972","Public district, K-6","1,001"
4/10,Midlakes Intermediate School,"1510 New York 488, Clifton Springs, NY, 14432","Public district, 3-6",467
4/10,Michael A Maroun Elementary School,"11 Elm Street, Phoenix, NY, 13135","Public district, PK-4",690
4/10,E J Russell Elementary School,"78 Holland Avenue, Pine Bush, NY, 12566","Public district, PK-5",585
4/10,Pakanasink Elementary School,"1951-1953 New York 302, Circleville, NY, 10919","Public district, PK-5",496
4/10,Seymour Smith Intermediate Learning Center,"41 Academy Street, Pine Plains, NY, 12567","Public district, 2-5",275
4/10,Oak Street School,"108 Oak Street, Plattsburgh, NY, 12901","Public district, 3-5",212
4/10,King Street School,"697 King Street, Port Chester, NY, 10573","Public district, K-5",450
4/10,Port Chester Middle School,"113 Bowman Avenue, Rye Brook, NY, 10573","Public district, 6-8","1,074"
4/10,Anna S Kuhl Elementary School,"10 U.S. 209, Port Jervis, NY, 12771","Public district, K-6",899
4/10,N A Hamilton Bicentenial School,"929 U.S. 209, Cuddebackville, NY, 12729","Public district, K-6",408
4/10,Port Jervis Senior High School,"10 U.S. 209, Port Jervis, NY, 12771","Public district, 9-12",762
4/10,Warring Magnet Academy Of Science And Technology,"283 Mansion Street, Poughkeepsie, NY, 12601","Public district, K-5",339
4/10,G W Krieger School,"265 Hooker Avenue, Poughkeepsie, NY, 12603","Public district, K-5",511
4/10,Gov George Clinton School,"100 Montgomery Street, Poughkeepsie, NY, 12601","Public district, 1-5",321
4/10,Poughkeepsie Middle School,"55 College Avenue, Poughkeepsie, NY, 12603","Public district, 6-8",914
4/10,Margaret W Cuyler Elementary School,"6624 South Street, Red Creek, NY, 13143","Public district, PK-5",432
4/10,Rensselaer Junior Senior High School,"25 Van Rensselaer Drive, Rensselaer, NY, 12144","Public district, 7-12",434
4/10,School 23 Francis Parker,"170 Barrington Street, Rochester, NY, 14607","Public district, PK-6",352
4/10,School Without Walls,"480 Broadway, Rochester, NY, 14607","Public district, 9-12",264
4/10,Joseph A Edgar Imtermediate School,"525 New York 25A, Rocky Point, NY, 11778","Public district, 3-5",693
4/10,Rome Free Academy,"95 Dart Circle, Rome, NY, 13441","Public district, 9-12","1,477"
4/10,Stokes Elementary School,"9095 Turin Road, Rome, NY, 13440","Public district, K-6",322
4/10,Romulus Central School,"5705 New York 96, Romulus, NY, 14541","Public district, PK-12",433
4/10,Centennial Avenue Elementary School,"140 West Centennial Avenue, Roosevelt, NY, 11575","Public district, PK-6",606
4/10,Ulysses Byas Elementary School,"60 Underhill Avenue, Roosevelt, NY, 11575","Public district, PK-6",541
4/10,Cayuga School,"865 Hawkins Avenue, Lake Grove, NY, 11755","Public district, K-5",553
4/10,Chippewa Elementary School,"31 Morris Avenue, Holtsville, NY, 11742","Public district, K-5",584
4/10,Lynwood Avenue School,"50 Lynwood Avenue, Farmingville, NY, 11738","Public district, K-5",598
4/10,Merrimac School,"1090 Broadway Avenue, Holbrook, NY, 11741","Public district, K-5",446
4/10,Waverly Avenue School,"1111 Waverly Avenue, Holtsville, NY, 11742","Public district, K-5",541
4/10,Wenonah School,"251 Hudson Avenue, Lake Grove, NY, 11755","Public district, K-5",520
4/10,Sag Harbor Elementary School,"68 Hampton Street, Sag Harbor, NY, 11963","Public district, PK-5",446
4/10,Salamanca High School,"50 Iroquois Drive, Salamanca, NY, 14779","Public district, 8-12",378
4/10,Salem Elementary School,"41 East Broadway, Salem, NY, 12865","Public district, PK-6",297
4/10,Saint Regis Mohawk School,"385 Church Street, Bombay, NY, 13655","Public district, PK-5",381
4/10,Sandy Creek Elementary School,"124 Salisbury Street, Sandy Creek, NY, 13145","Public district, PK-5",422
4/10,Saugerties Junior High School,"310 Washington Avenue, Saugerties, NY, 12477","Public district, 7-8",424
4/10,Cahill School,"310 Washington Avenue, Saugerties, NY, 12477","Public district, K-6",298
4/10,Jefferson Elementary School,"100 Princetown Road, Schenectady, NY, 12306","Public district, K-4",631
4/10,Howe Early Childhood Educational Center,"1065 Baker Avenue, Schenectady, NY, 12309","Public district, PK-5",393
4/10,Oneida Middle School,"1629 Oneida Street, Schenectady, NY, 12308","Public district, 6-8",694
4/10,Woodlawn School,"3311 Wells Avenue, Schenectady, NY, 12304","Public district, PK-5",397
4/10,Schoharie Elementary School,"136 Academy Drive, Schoharie, NY, 12157","Public district, K-7",487
4/10,Sacandaga School,"300 Wren Street, Scotia, NY, 12302","Public district, K-5",335
4/10,J D George Elementary School,"5647 East Main Street, Verona, NY, 13478","Public district, PK-6",460
4/10,W A Wettel Elementary School,"4329 Peterboro Street, Vernon, NY, 13476","Public district, PK-6",298
4/10,Vernon Verona Sherrill Middle School,"5275 New York 31, Vernon, NY, 13476","Public district, 7-8",284
4/10,Sidney Middle School,"13 Pearl Street East, Sidney, NY, 13838","Public district, K-1, 7-8",155
4/10,Silver Creek Elementary School,"1 Dickinson Street, Silver Creek, NY, 14136","Public district, PK-5",503
4/10,John F Kennedy Middle School,"305 Cayuga Creek Road, Cheektowaga, NY, 14227","Public district, 6-8",282
4/10,South Lewis Middle School,"4264 East Road, Turin, NY, 13473","Public district, 5-8",270
4/10,South Orangetown Middle School,"160 Van Wyck Road, Blauvelt, NY, 10913","Public district, 6-8",725
4/10,Southold Elementary School,"420 Oaklawn Avenue Extension, Southold, NY, 11971","Public district, K-6",366
4/10,Southwestern Elementary School,"600 County Touring Route 32, Jamestown, NY, 14701","Public district, PK-5",612
4/10,Elmwood Elementary School,"43 Robert Pitt Drive, Monsey, NY, 10952","Public district, K-6",529
4/10,Hempstead Elementary School,"80 Brick Church Road, Spring Valley, NY, 10977","Public district, K-6",495
4/10,Lime Kiln Elementary School,"35 Lime Kiln Road, Suffern, NY, 10901","Public district, 4-6",446
4/10,Margetts Elementary School,"25 Margetts Road, Monsey, NY, 10952","Public district, K-3",569
4/10,Saint Regis Falls Central School,"92 North Main Street, Saint Regis Falls, NY, 12980","Public district, PK-12",273
4/10,F P Donnelly School,"1168 Conklin Road, Conklin, NY, 13748","Public district, PK-5",291
4/10,Glendale Elementary School,"101 Glendale Drive, Tonawanda, NY, 14150","Public district, K-5",375
4/10,Willow Ridge Elementary School,"480 Willow Ridge Drive, Buffalo, NY, 14228","Public district, K-5",328
4/10,Franklin Elementary School,"428 South Alvord Street, Syracuse, NY, 13208","Public district, PK-5",723
4/10,Grant Middle School,"2400 Grant Boulevard, Syracuse, NY, 13208","Public district, 6-8",676
4/10,Hurlbut W Smith K 8 School,"1130 Salt Springs Road, Syracuse, NY, 13224","Public district, PK-8",865
4/10,Lemoyne Elementary School,"1528 Lemoyne Avenue, Syracuse, NY, 13208","Public district, PK-6",473
4/10,Van Duyn Elementary School,"401 Loomis Avenue, Syracuse, NY, 13207","Public district, PK-5",445
4/10,Taconic Hills High School,"73 County Route 11A, Craryville, NY, 12521","Public district, 7-12",640
4/10,Washington Irving Interm School,"103 South Broadway, Tarrytown, NY, 10591","Public district, 3-5",629
4/10,Tioga Middle School,"27 5th Avenue, Tioga Center, NY, 13845","Public district, 5-8",300
4/10,Ps 16,"40 Collins Avenue, Troy, NY, 12180","Public district, K-5",309
4/10,Troy High School,"1950 Burdett Avenue, Troy, NY, 12180","Public district, 9-12","1,315"
4/10,W Kenneth Doyle Middle School,"1976 Burdett Avenue, Troy, NY, 12180","Public district, 6-8",836
4/10,Tuckahoe School,"468 Magee Street, Southampton, NY, 11968","Public district, PK-8",315
4/10,Andrew J Smith Elementary School,"26 Homer Street, Union Springs, NY, 13160","Public district, 4-6",109
4/10,Uniondale High School,"933 Goodrich Street, Uniondale, NY, 11553","Public district, 8-12","2,404"
4/10,Christopher Columbus Elementary School,"934 Armory Drive, Utica, NY, 13501","Public district, K-6",669
4/10,Albany Elementary School,"1151 Albany Street, Utica, NY, 13501","Public district, K-6",621
4/10,Hugh R Jones Elementary School,"2630 Remington Road, Utica, NY, 13501","Public district, K-6",473
4/10,John F Hughes Elementary School,"24 Prospect Street, Utica, NY, 13501","Public district, K-6",469
4/10,John F Kennedy Middle School,"500 Deerfield Drive East, Utica, NY, 13502","Public district, 7-8",680
4/10,Martin Luther King Jr Elementary School,"211 Square Street, Utica, NY, 13501","Public district, K-6",367
4/10,Willow Road School,"880 Catalpa Drive, Franklin Square, NY, 11010","Public district, K-6",413
4/10,Leptondale Elementary School,"48 Mill Street, Wallkill, NY, 12589","Public district, K-6",515
4/10,Ostrander Elementary School,"137 Viola Avenue, Wallkill, NY, 12589","Public district, K-6",462
4/10,John G Borden Middle School,"109 Bona Ventura Avenue, Wallkill, NY, 12589","Public district, 7-8",506
4/10,Walton Middle School,"47 Stockton Avenue, Walton, NY, 13856","Public district, 6-8",208
4/10,Kinry Road Elementary School,"58 Kinry Road, Poughkeepsie, NY, 12603","Public district, 4-6",265
4/10,James S Evans Elementary School,"747 Sergeant Palmateer Way, Wappingers Falls, NY, 12590","Public district, K-6",335
4/10,Warrensburg Elementary School,"1 James Street, Warrensburg, NY, 12885","Public district, PK-6",388
4/10,Round Hill Elementary School,"1314 New York 208, Washingtonville, NY, 10992","Public district, PK-5",442
4/10,Case Middle School,"1237 Washington Street, Watertown, NY, 13601","Public district, 7-8",523
4/10,Ohio Street School,"1537 Ohio Street, Watertown, NY, 13601","Public district, K-4",340
4/10,Watertown Senior High School,"1335 Washington Street, Watertown, NY, 13601","Public district, 9-12","1,035"
4/10,Watervliet Junior Senior High School,"1245 Hillside Drive, Watervliet, NY, 12189","Public district, 7-12",578
4/10,Waverly High School,"1 Frederick Street, Waverly, NY, 14892","Public district, 9-12",473
4/10,Webutuck High School,"194 Haight Road, Amenia, NY, 12501","Public district, 9-12",218
4/10,Weedsport Elementary School,"8954 Jackson Street, Weedsport, NY, 13166","Public district, PK-6",443
4/10,Wellsville Elementary School,"98 School Street, Wellsville, NY, 14895","Public district, PK-5",548
4/10,Forest Avenue School,"200 Forest Avenue, West Babylon, NY, 11704","Public district, K-5",310
4/10,Tooker Avenue School,"855 Tooker Avenue, West Babylon, NY, 11704","Public district, K-5",306
4/10,Cornwell Avenue School,"250 Cornwell Avenue, West Hempstead, NY, 11552","Public district, 1-5",308
4/10,George Washington School,"347 William Street, Hempstead, NY, 11550","Public district, 1-5",324
4/10,Manetuck Elementary School,"800 Van Buren Avenue, West Islip, NY, 11795","Public district, K-5",452
4/10,West Valley Central School,"5359 School Street, West Valley, NY, 14171","Public district, PK-12",229
4/10,Mount Markham Middle School,"500 Fairground Road, West Winfield, NY, 13491","Public district, 5-8",334
4/10,Westbury Middle School,"455 Rockland Street, Westbury, NY, 11590","Public district, 6-8","1,108"
4/10,Mamaroneck Avenue School,"7 Nosband Avenue, White Plains, NY, 10605","Public district, K-5",662
4/10,Whitehall Elementary School,"99 Buckley Road, Whitehall, NY, 12887","Public district, PK-5",368
4/10,Whitehall Junior Senior High School,"87 Buckley Road, Whitehall, NY, 12887","Public district, 6-12",362
4/10,Worcester School,"198 Main Street, Worcester, NY, 12197","Public district, PK-12",346
4/10,Martin Luther King Elementary School,"792 Mount Avenue, Wyandanch, NY, 11798","Public district, 2-4",663
4/10,Robert C Dodson School,"105 Avondale Road, Yonkers, NY, 10710","Public district, PK-8",886
4/10,Enrico Fermi School For The Performing Arts,"27 Poplar Street, Yonkers, NY, 10701","Public district, PK-8",995
4/10,Lincoln High School,"375 Kneeland Avenue, Yonkers, NY, 10704","Public district, 9-12","1,148"
4/10,Mlk Jr High Tech And Computer Magnet School,"135 Locust Hill Avenue, Yonkers, NY, 10701","Public district, PK-8",522
4/10,School 5,"118 Lockwood Avenue, Yonkers, NY, 10701","Public district, PK-8",618
4/10,School 13,"195 McLean Avenue, Yonkers, NY, 10705","Public district, PK-8",641
4/10,School 16,"759 North Broadway, Yonkers, NY, 10701","Public district, PK-8",696
4/10,School 17,"745 Midland Avenue, Yonkers, NY, 10704","Public district, PK-6",449
4/10,Scholastic Academy For Academic Excellence,"77 Park Hill Avenue, Yonkers, NY, 10701","Public district, PK-8",574
4/10,Eugenio Maria De Hostos Microsociety School,"75 Morris Street, Yonkers, NY, 10705","Public district, PK-8",589
4/10,School 23,"56 Van Cortlandt Park Avenue, Yonkers, NY, 10701","Public district, PK-8",614
4/10,Museum School 25,"579 Warburton Avenue, Yonkers, NY, 10701","Public district, PK-6",303
4/10,School 30,"30 Nevada Place, Yonkers, NY, 10708","Public district, PK-8",581
4/10,Stem Institute Of Manhattan,"240 West 113th Street, New York, NY, 10026","Public district, K-5",133
4/10,Ms 250 West Side Collaborative Middle School,"735 West End Avenue, New York, NY, 10025","Public district, 6-8",180
4/10,Ps 360,"2880 Kingsbridge Terrace, Bronx, NY, 10463","Public district, PK-5",486
4/10,P.S. 16 the Nancy Debenedittis School,"41-15 104th Street, Queens, NY, 11368","Public district, K-5","1,573"
4/10,Eugenio Maria De Hostos Charter School,"27 Zimbrich Street, Rochester, NY, 14621","Public charter, K-10",718
4/10,Roosevelt Children S Academy Charter School,"201 Debevoise Avenue, Roosevelt, NY, 11575","Public charter, K-8",664
4/10,South Buffalo Charter School,"154 South Ogden Street, Buffalo, NY, 14206","Public charter, K-8",910
4/10,Tapestry Charter School,"65 Great Arrow Avenue, Buffalo, NY, 14216","Public charter, K-12",893
4/10,Community Partnership Charter School,"241 Emerson Place, Brooklyn, NY, 11205","Public charter, K-8",391
4/10,Harbor Science and Arts Charter School,"132/142 East 111th Street, New York, NY, 10029","Public charter, K-8",252
4/10,Merrick Academy Queens Public Charter School,"136-25 218th Street, Queens, NY, 11413","Public charter, K-5",553
4/10,Ms 224 Manhattan East School For Arts And Academy,"410 East 100th Street, New York, NY, 10029","Public district, 6-8",174
4/10,Brooklyn High School of the Arts,"345 Dean Street, Brooklyn, NY, 11217","Public district, 9-12",850
4/10,Ps 64 Robert Simon,"600 East 6th Street, New York, NY, 10009","Public district, PK-5",243
4/10,Is 347 School Of Humanities,"35 Starr Street, Brooklyn, NY, 11221","Public district, 6-8",311
4/10,Is 349 Math Science And Technology,"35 Starr Street, Brooklyn, NY, 11221","Public district, 6-8",310
4/10,Sandy Creek Middle School,"124 Salisbury Street, Sandy Creek, NY, 13145","Public district, 6-8",177
4/10,Dana L Lyon Middle School,"25 Ellas Avenue, Bath, NY, 14810","Public district, 4-8",565
4/10,Indian River Intermediate School,"32430 U.S. 11, Philadelphia, NY, 13673","Public district, 4-5",612
4/10,Ps 179,"468 East 140th Street, Bronx, NY, 10454","Public district, PK-5",329
4/10,Ps 59 The Community School Of Technology,"2185 Bathgate Avenue, Bronx, NY, 10457","Public district, PK-5",576
4/10,Belmont Preperatory High School,"500 East Fordham Road, Bronx, NY, 10458","Public district, 9-12",400
4/10,Fordham High School For The Arts,"500 East Fordham Road, Bronx, NY, 10458","Public district, 9-12",357
4/10,Ps Ms 4 Crotona Park West,"1701 Fulton Avenue, Bronx, NY, 10457","Public district, PK-8",577
4/10,New Design High School,"350 Grand Street, New York, NY, 10002","Public district, 9-12",420
4/10,Ps 180 Hugo Newman,"370 West 120th Street, New York, NY, 10027","Public district, PK-8",548
4/10,Ps 157 Grove Hill,"757 Cauldwell Avenue, Bronx, NY, 10456","Public district, PK-5",646
4/10,Pelham Preparatory Academy,"925 Astor Avenue, Bronx, NY, 10469","Public district, 9-12",496
4/10,Is 136 Charles O Dewey,"4004 4th Avenue, Brooklyn, NY, 11232","Public district, 6-8",485
4/10,Queens High School Of Teaching Liberal Arts And Sc,"74-20 Commonwealth Boulevard, Queens, NY, 11426","Public district, 9-12","1,067"
4/10,William Floyd Middle School,"630 Moriches-Middle Island Road, Moriches, NY, 11955","Public district, 6-8","1,055"
4/10,American Sign Language & English Secondary School,"223 East 23rd Street, New York, NY, 10010","Public district, 9-12",170
4/10,Norwood Norfolk Middle School,"7852 New York 56, Norwood, NY, 13668","Public district, 5-8",308
4/10,Union Vale Middle School,"1657 East Noxon Road, Lagrangeville, NY, 12540","Public district, 6-8","1,040"
4/10,Mott Hall V,"1551 East 172nd Street, Bronx, NY, 10472","Public district, 6-12",684
4/10,Food And Finance High School,"525 West 50th Street, New York, NY, 10019","Public district, 9-12",383
4/10,Pace High School,"100 Hester Street, New York, NY, 10002","Public district, 9-12",535
4/10,Rachel Carson High School For Coastal Studies,"521 West Avenue, Brooklyn, NY, 11224","Public district, 9-12",637
4/10,Harlem Link Charter School,"20 West 112th Street, New York, NY, 10026","Public charter, K-5",414
4/10,Future Leaders Institute Charter School,"134 West 122nd Street, New York, NY, 10027","Public charter, K-8",399
4/10,Isaac Newton Ms For Math And Science,"260 Pleasant Avenue, New York, NY, 10029","Public district, 6-8",192
4/10,Central Park East Ii,"433 East 100th Street, New York, NY, 10029","Public district, PK-8",445
4/10,Bronx Studio School For Writers And Artists,"928 Simpson Street, Bronx, NY, 10459","Public district, 6-12",644
4/10,Theatre Arts Production Company School,"2225 Webster Avenue, Bronx, NY, 10457","Public district, 6-12",619
4/10,Bronx School Of Science Inquiry And Investigation,"40 West Tremont Avenue, Bronx, NY, 10453","Public district, 6-8",409
4/10,West Bronx Academy For The Future,"500 East Fordham Road, Bronx, NY, 10458","Public district, 6-12",611
4/10,High School of Computers and Technology,"800 East Gun Hill Road, Bronx, NY, 10467","Public district, 9-12",563
4/10,Collegiate Institute For Math And Science,"925 Astor Avenue, Bronx, NY, 10469","Public district, 9-12",606
4/10,Knowledge And Power Preparatory Academy Iii,"2055 Mapes Avenue, Bronx, NY, 10460","Public district, 6-8",388
4/10,Knowledge And Power Prep Academy V,"985 Rockaway Avenue, Brooklyn, NY, 11212","Public district, 6-8",229
4/10,Mott Hall Iv,"1137 Herkimer Street, Brooklyn, NY, 11233","Public district, 6-8",161
4/10,PS 253,"13-07 Central Avenue, Queens, NY, 11691","Public district, PK-5",568
4/10,Solvay Middle School,"299 Bury Drive, Syracuse, NY, 13209","Public district, PK, 5-8",447
4/10,William Paca Middle School,"338 Blanco Drive, Mastic Beach, NY, 11951","Public district, 6-8",965
4/10,Dayton Avenue School,"151 Dayton Avenue, Manorville, NY, 11949","Public district, 3-6",495
4/10,Harbor Heights Middle School,"306 Fort Washington Avenue, New York, NY, 10033","Public district, 6-8",129
4/10,Community Health Academy of the Heights,"504 West 158th Street, New York, NY, 10032","Public district, 6-12",690
4/10,Hyde Leadership Charter School,"730 Bryant Avenue, Bronx, NY, 10474","Public charter, K-12",978
4/10,International School for Liberal Arts,"2780 Reservoir Avenue, Bronx, NY, 10468","Public district, 6-12",516
4/10,Ronald Edmonds Learning Center Ii,"430 Howard Avenue, Brooklyn, NY, 11233","Public district, 6-8",155
4/10,The Bronx Mathematics Preparatory School,"456 White Plains Road, Bronx, NY, 10473","Public district, 6-8",233
4/10,Urban Assembly School for Applied Math and Science,"1595 Bathgate Avenue, Bronx, NY, 10457","Public district, 6-12",615
4/10,Knowledge And Power Prep Academy International High School,"500 East Fordham Road, Bronx, NY, 10458","Public district, 9-12",484
4/10,Cornerstone Academy For Social Action,"3441 Steenwick Avenue, Bronx, NY, 10475","Public district, PK-5",377
4/10,Bedford Stuyvesant Prepretory High School,"832 Marcy Avenue, Brooklyn, NY, 11216","Public district, 10-12",102
4/10,Brooklyn Preparatory High School,"257 North 6th Street, Brooklyn, NY, 11211","Public district, 9-12",513
4/10,Middle School For Art And Philosphy,"1084 Lenox Road, Brooklyn, NY, 11212","Public district, 6-8",180
4/10,East Flatbush Community Research School,"905 Winthrop Street, Brooklyn, NY, 11203","Public district, 6-8",129
4/10,Middle School Of Marketing And Legal Studies,"905 Winthrop Street, Brooklyn, NY, 11203","Public district, 6-8",132
4/10,Expeditionary Learning School For Community Leader,"2630 Benson Avenue, Brooklyn, NY, 11214","Public district, 9-12",340
4/10,Cataract Elementary School,"6431 Girard Avenue, Niagara Falls, NY, 14304","Public district, PK-6",496
4/10,Institute Of Technology At Syracuse Central,"258 East Adams Street, Syracuse, NY, 13202","Public district, 9-12",551
4/10,Gramercy Arts High School,"40 Irving Place, New York, NY, 10003","Public district, 9-12",493
4/10,Manhattan Business Academy,"351 West 18th Street, New York, NY, 10011","Public district, 9-12",422
4/10,Emma Lazarus High School,"100 Hester Street, New York, NY, 10002","Public district, 9-12",276
4/10,Quest To Learn,"351 West 18th Street, New York, NY, 10011","Public district, 6-12",579
4/10,West Prep Academy,"150 West 105th Street, New York, NY, 10025","Public district, 6-8",201
4/10,Esperanza Prepatory Academy,"240 East 109th Street, New York, NY, 10029","Public district, 6-12",564
4/10,Mosaic Preparatory Academy,"141 East 111th Street, New York, NY, 10029","Public district, PK-5",328
4/10,Renaissance School Of The Arts,"319 East 117th Street, New York, NY, 10035","Public district, 6-8",146
4/10,Grant Avenue Elementary School,"250 East 164th Street, Bronx, NY, 10456","Public district, PK-5",439
4/10,Cornerstone Academy for Social Action Middle School,"3441 Steenwick Avenue, Bronx, NY, 10475","Public district, 6-8",267
4/10,Urban Scholars Community School,"1180 Tinton Avenue, Bronx, NY, 10456","Public district, PK-5",263
4/10,The Cinema School,"1551 East 172nd Street, Bronx, NY, 10472","Public district, 9-12",294
4/10,High School For Medical Professions,"1600 Rockaway Parkway, Brooklyn, NY, 11236","Public district, 9-12",425
4/10,East New York Elementary School Of Excellence,"605 Shepherd Avenue, Brooklyn, NY, 11208","Public district, PK-5",528
